block_group,wui_flag,poverty_percent_below_1_rank,civ_labor_force_unemployed_percent_2_rank,median_hh_income_3_rank,directional_median_hh_income_3_rank,wfsvi,percent_qualify,COES_DIC,J40,reduced_match_qualify
080350141341,1,0.12,0.74,0.99,0,0.18,0,FALSE,0,Not Qualifying
080350141342,1,0.19,0.52,0.89,0.11,0.6,0,FALSE,0,Not Qualifying
080350141343,1,0.1,0.77,0.9,0.1,0.57,0.001,FALSE,0,Not Qualifying
080350141351,1,0,0.65,0.99,0,0.11,0,FALSE,0,Not Qualifying
080350141352,1,0.16,0.22,0.98,0.02,0.24,0,FALSE,0,Not Qualifying
080350141382,1,0.32,0.61,0.52,0.48,0.22,0,FALSE,0,Not Qualifying
080350141391,1,0,0.57,0.73,0.27,0.09,0,FALSE,0,Not Qualifying
080350141392,1,0.13,0.62,0.94,0.06,0.27,0,FALSE,0,Not Qualifying
080350141401,1,0.56,0.84,0.97,0.03,0.6,0.039,FALSE,0,Not Qualifying
080350141402,1,0,0.64,0.91,0.09,0.35,0,FALSE,0,Not Qualifying
080350141403,1,0.72,0.36,0.98,0.02,0.59,0.003,FALSE,0,Not Qualifying
080350141411,1,0.15,0.24,0.98,0.02,0.06,0,FALSE,0,Not Qualifying
080350141412,1,0.21,0.37,0.99,0.01,0.14,0,FALSE,0,Not Qualifying
080350141413,1,0.84,0.65,0.43,0.57,0.87,0.572,TRUE,0,Qualifying
080350141421,1,0.1,0.83,0.99,0,0.12,0,FALSE,0,Not Qualifying
080350141431,1,0.09,0.68,0.95,0.05,0.43,0,FALSE,0,Not Qualifying
080350141432,1,0,0.98,0.98,0.02,0.19,0.174,FALSE,0,Not Qualifying
080350141441,1,0,0,0.97,0.03,0.09,0.001,FALSE,0,Not Qualifying
080350141442,1,0,0.22,0.99,0.01,0.08,0,FALSE,0,Not Qualifying
080350141443,1,0,0.63,0.87,0.13,0.18,0,FALSE,0,Not Qualifying
080350141452,1,0.42,0.41,0.59,0.41,0.47,0.027,TRUE,0,Qualifying
080350141461,1,0.21,0,0.87,0.13,0.04,0,FALSE,0,Not Qualifying
080350141462,1,0.22,0.72,0.78,0.21,0.33,0.001,FALSE,0,Not Qualifying
080350141463,1,0.11,0.3,0.75,0.25,0.24,0,FALSE,0,Not Qualifying
080350142031,1,0,0,0.95,0.05,0.14,0,FALSE,0,Not Qualifying
080350142032,1,0.15,0.27,0.91,0.09,0.15,0,FALSE,0,Not Qualifying
080350142033,1,0.13,0.31,0.87,0.13,0.14,0,FALSE,0,Not Qualifying
080350142051,1,0.19,0.23,0.79,0.21,0.02,0,FALSE,0,Not Qualifying
080350142052,1,0.27,0.31,0.97,0.03,0.46,0.018,FALSE,0,Not Qualifying
080350142061,1,0.66,0.26,0.85,0.15,0.4,0.011,FALSE,0,Not Qualifying
080350142071,1,0.59,0.27,0.87,0.13,0.26,0.002,FALSE,0,Not Qualifying
080350142081,1,0.56,0.23,0.82,0.18,0.29,0,FALSE,0,Not Qualifying
080350143001,1,0.46,0.27,0.83,0.17,0.1,0,FALSE,0,Not Qualifying
080350144041,1,0.26,0.32,0.86,0.14,0.04,0,FALSE,0,Not Qualifying
080350144042,1,0.16,0,0.86,0.14,0.14,0,FALSE,0,Not Qualifying
080350144051,1,0.15,0.68,0.96,0.04,0.23,0,FALSE,0,Not Qualifying
080350144052,1,0.73,0.98,0.89,0.11,0.64,0.228,FALSE,0,Not Qualifying
080350144053,1,0.41,0.59,0.72,0.28,0.31,0.006,FALSE,0,Not Qualifying
080350144054,1,0,0.49,0.89,0.11,0.21,0,FALSE,0,Not Qualifying
080350144071,1,0.22,0.27,0.07,0.93,0.77,0.588,TRUE,0,Qualifying
080350144072,1,0.38,0,0.87,0.12,0.1,0,FALSE,0,Not Qualifying
080350144081,1,0.14,0.36,0.91,0.09,0.19,0,FALSE,0,Not Qualifying
080350144091,1,0.33,0.86,0.93,0.07,0.31,0,FALSE,0,Not Qualifying
080350144101,1,0.17,0.96,0.95,0.05,0.57,0.01,FALSE,0,Not Qualifying
080350144102,1,0.17,0.63,0.9,0.1,0.11,0,FALSE,0,Not Qualifying
080350144103,1,0.1,0.5,0.78,0.22,0.48,0,FALSE,0,Not Qualifying
080350144104,1,0.2,0,0.88,0.12,0.07,0.001,FALSE,0,Not Qualifying
080350144105,1,0.27,0,0.96,0.04,0.13,0.116,FALSE,0,Not Qualifying
080350144106,1,0,0.87,0.84,0.16,0.24,0.063,FALSE,0,Not Qualifying
080350144107,1,0,0,0.85,0.15,0.02,0.011,FALSE,0,Not Qualifying
080350145031,1,0.45,0.47,0.86,0.14,0.07,0,FALSE,0,Not Qualifying
080350145032,1,0.59,0.42,0.39,0.61,0.76,0.319,FALSE,0,Qualifying
080350145033,1,0.39,0.83,0.62,0.38,0.07,0,FALSE,0,Not Qualifying
080350145041,1,0.7,0.82,0.18,0.82,0.5,0.229,FALSE,0,Not Qualifying
080350145042,1,0.69,0.71,0.4,0.6,0.62,0.004,FALSE,0,Not Qualifying
080350145043,1,0.25,0.75,0.68,0.32,0.13,0,FALSE,0,Not Qualifying
080350145051,1,0.55,0.37,0.73,0.27,0.52,0.038,FALSE,0,Not Qualifying
080350145052,1,0.24,0.26,0.65,0.35,0.04,0,FALSE,0,Not Qualifying
080350145053,1,0.55,0,0.62,0.38,0.05,0.002,FALSE,0,Not Qualifying
080350145061,1,0.39,0.71,0.85,0.15,0.28,0.005,FALSE,0,Not Qualifying
080350145062,1,0.14,0.32,0.88,0.12,0.04,0,FALSE,0,Not Qualifying
080350145063,1,0,0,0.93,0.07,0.06,0.015,FALSE,0,Not Qualifying
080350146021,1,0.11,0.37,0.91,0.09,0.05,0,FALSE,0,Not Qualifying
080350146031,1,0.62,0.27,0.81,0.19,0.29,0,FALSE,0,Not Qualifying
080350146032,1,0,0.91,0.85,0.15,0.08,0.001,FALSE,0,Not Qualifying
080350146033,1,0,0.35,0.74,0.26,0.01,0,FALSE,0,Not Qualifying
080350146041,1,0.17,0.88,0.86,0.14,0.12,0,FALSE,0,Not Qualifying
080350146042,1,0.12,0.36,0.89,0.11,0.27,0,FALSE,0,Not Qualifying
080370001001,1,0.34,0.69,0.42,0.57,0.75,0.256,TRUE,0,Qualifying
080370002001,1,0.93,0.61,0.34,0.66,0.98,0.933,TRUE,0,Qualifying
080370002002,1,0,0,0.59,0.41,0.43,0.101,TRUE,0,Qualifying
080370002003,1,0,0,0.81,0.19,0.01,0.007,FALSE,0,Not Qualifying
080370002004,1,0,0,0.91,0.09,0.2,0.027,TRUE,0,Qualifying
080370002005,1,0.23,0,0.6,0.4,0.57,0.735,TRUE,0,Qualifying
080370003011,1,0.32,0.43,0.64,0.36,0.43,0.041,FALSE,0,Not Qualifying
080370003012,1,0.45,0,0.96,0.04,0.12,0.081,FALSE,0,Not Qualifying
080370003013,1,0.87,0,0.28,0.72,0.96,0.917,TRUE,0,Qualifying
080370003021,1,0.34,0.55,0.84,0.16,0.26,0.069,FALSE,0,Not Qualifying
080370003022,1,0.75,0,0.39,0.61,0.65,0.277,TRUE,0,Qualifying
080370004011,1,0.79,0.83,0.28,0.72,0.92,0.765,TRUE,0,Qualifying
080370004012,1,0.18,0,0.64,0.36,0.12,0,FALSE,0,Not Qualifying
080370004013,1,0.78,0,0.46,0.54,0.44,0.341,TRUE,0,Qualifying
080370004021,1,0.87,0.95,0.25,0.75,0.93,0.895,TRUE,0,Qualifying
080370004022,1,0.3,0.91,0.94,0.06,0.28,0.001,FALSE,0,Not Qualifying
080370004041,1,0.81,0,0.29,0.71,0.97,0.768,FALSE,0,Qualifying
080370004042,1,0.42,0,0.29,0.71,0.33,0.208,FALSE,0,Not Qualifying
080370004051,1,0.42,0,0.76,0.24,0.31,0.004,FALSE,0,Not Qualifying
080370004052,1,0.33,0,0.52,0.48,0.67,0.021,FALSE,0,Not Qualifying
080370004053,1,0,0.87,0.71,0.29,0.14,0.015,FALSE,0,Not Qualifying
080370005011,1,0.18,0.74,0.6,0.4,0.67,0.059,FALSE,0,Not Qualifying
080370005021,1,0.13,0.6,0.73,0.27,0.37,0,FALSE,0,Not Qualifying
080370005022,1,0.47,0.8,0.55,0.45,0.76,0.205,TRUE,0,Qualifying
080370005041,1,0.68,0.98,0.56,0.44,0.97,0.798,TRUE,0,Qualifying
080370005042,1,0.95,0,0.04,0.96,0.89,0.261,TRUE,0,Qualifying
080370005043,1,0.79,0,0.49,0.51,0.98,0.388,TRUE,0,Qualifying
080370005051,1,0.66,0.88,0.99,0.01,0.36,0.305,TRUE,0,Qualifying
080370005052,1,0.73,0.33,0.85,0.15,0.12,0.207,TRUE,0,Qualifying
080370006001,1,0.46,0.63,0.55,0.45,0.5,0.004,FALSE,0,Not Qualifying
080370007011,1,0.37,0.23,0.79,0.21,0.1,0,FALSE,0,Not Qualifying
080370007021,1,0.61,0,0.77,0.23,0.09,0.016,FALSE,0,Not Qualifying
080370007022,1,0.39,0,0.71,0.29,0.06,0.004,FALSE,0,Not Qualifying
080370007031,1,0.24,0.94,0.1,0.9,0.31,0.192,FALSE,0,Not Qualifying
080370007032,1,0.59,0.99,0.23,0.77,0.37,0.255,FALSE,0,Not Qualifying
080370007033,1,0.41,0.86,0.64,0.36,0.17,0.01,FALSE,0,Not Qualifying
080399611001,1,0.54,0.25,0.47,0.53,0.14,0.017,FALSE,0,Not Qualifying
080399611002,1,0.65,0.26,0.21,0.79,0.4,0.013,FALSE,0,Not Qualifying
080399612041,1,0,0.37,0.92,0.08,0.15,0,FALSE,0,Not Qualifying
080399612042,1,0.41,0.55,0.96,0.04,0.47,0.001,FALSE,0,Not Qualifying
080399612043,1,0.37,0.68,0.89,0.11,0.08,0,FALSE,0,Not Qualifying
080399612044,1,0.2,0.52,0.83,0.17,0.19,0,FALSE,0,Not Qualifying
080399612051,1,0.5,0.25,0.39,0.61,0.38,0.006,FALSE,0,Not Qualifying
080399612052,1,0.3,0.59,0.73,0.27,0.23,0.002,FALSE,0,Not Qualifying
080399612061,1,0.32,0,0.73,0.27,0.03,0,FALSE,0,Not Qualifying
080399612062,1,0.69,0,0.85,0.15,0.36,0.027,FALSE,0,Not Qualifying
080399612063,1,0.15,0.45,0.85,0.15,0.01,0,FALSE,0,Not Qualifying
080399612071,1,0.22,0.24,0.78,0.22,0.04,0,FALSE,0,Not Qualifying
080399612072,1,0.16,0,0.84,0.16,0,0,FALSE,0,Not Qualifying
080399612081,1,0.45,0.6,0.88,0.12,0.18,0.001,FALSE,0,Not Qualifying
080399612082,1,0.31,0.41,0.68,0.32,0.39,0,FALSE,0,Not Qualifying
080399612091,1,0.6,0.31,0.62,0.38,0.41,0,FALSE,0,Not Qualifying
080399612092,1,0.52,0.69,0.56,0.44,0.13,0,FALSE,0,Not Qualifying
080410001021,1,0.23,0.96,0.42,0.58,0.47,0.106,FALSE,0,Not Qualifying
080410001022,1,0.67,0.65,0.57,0.43,0.69,0.367,FALSE,0,Not Qualifying
080410001023,1,0.15,0.8,0.63,0.37,0.26,0.004,FALSE,0,Not Qualifying
080410001031,1,0.55,0.68,0.4,0.6,0.49,0.154,TRUE,1,Qualifying
080410001032,1,0.48,0,0.32,0.68,0.56,0.07,TRUE,1,Qualifying
080410001041,1,0.46,0.67,0.1,0.9,0.84,0.815,TRUE,1,Qualifying
080410001042,1,0.37,0,0.6,0.4,0.19,0.05,TRUE,1,Qualifying
080410001043,1,0.91,0.99,0.32,0.68,0.72,0.644,TRUE,1,Qualifying
080410002022,1,0.38,0.85,0.48,0.52,0.5,0.055,FALSE,0,Not Qualifying
080410002023,1,0,0.68,0.72,0.28,0.1,0.002,FALSE,0,Not Qualifying
080410002024,1,0.88,0.63,0.18,0.82,0.77,0.348,TRUE,0,Qualifying
080410002031,1,0.91,0.41,0.21,0.79,0.43,0.027,FALSE,0,Not Qualifying
080410002032,1,0.81,0.69,0.34,0.66,0.91,0.402,TRUE,0,Qualifying
080410003011,1,0.39,0.75,0.43,0.57,0.59,0.274,TRUE,1,Qualifying
080410003022,1,0.89,0.99,0,1,0.95,0.94,TRUE,1,Qualifying
080410003023,1,0.88,0.97,0.16,0.84,0.93,0.879,TRUE,1,Qualifying
080410010003,1,0,0,0.77,0.23,0,0,FALSE,0,Not Qualifying
080410011041,1,0.66,0.9,0.19,0.81,0.57,0.03,TRUE,1,Qualifying
080410011042,1,0.82,0.77,0.11,0.89,0.53,0.077,TRUE,1,Qualifying
080410013013,1,0.84,0,0.03,0.97,0.62,0.776,TRUE,0,Qualifying
080410013021,1,0.74,0.7,0.11,0.89,0.53,0.365,FALSE,0,Not Qualifying
080410013022,1,0.67,0.43,0.31,0.69,0.27,0.001,FALSE,0,Not Qualifying
080410013024,1,0.5,0.69,0.35,0.65,0.56,0.276,TRUE,0,Qualifying
080410014001,1,0.65,0.56,0.18,0.82,0.31,0.009,TRUE,1,Qualifying
080410014002,1,0.81,0.83,0.24,0.76,0.77,0.503,TRUE,1,Qualifying
080410014003,1,0.66,0.45,0.41,0.59,0.22,0.086,TRUE,1,Qualifying
080410015001,1,0.7,0.82,0.17,0.83,0.34,0.13,TRUE,1,Qualifying
080410016002,1,0.98,0.89,0.03,0.97,0.93,0.765,TRUE,0,Qualifying
080410021021,1,0.92,0.67,0.1,0.9,0.97,0.901,TRUE,0,Qualifying
080410021023,1,0.49,0.92,0.14,0.86,0.82,0.636,TRUE,0,Qualifying
080410024011,1,0.56,0,0.21,0.79,0.18,0.238,TRUE,0,Qualifying
080410024012,1,0.69,0,0.19,0.81,0.72,0.048,TRUE,0,Qualifying
080410024013,1,0.61,0.41,0.14,0.86,0.41,0.436,TRUE,0,Qualifying
080410024021,1,0.4,0.62,0.63,0.37,0.13,0,TRUE,0,Qualifying
080410024022,1,0.42,0.6,0.52,0.48,0.38,0.168,TRUE,0,Qualifying
080410025011,1,0.14,0.29,0.77,0.23,0.11,0,FALSE,0,Not Qualifying
080410025012,1,0.76,0.29,0.94,0.06,0.4,0.007,FALSE,0,Not Qualifying
080410025013,1,0.15,0.62,0.88,0.12,0.11,0.003,FALSE,0,Not Qualifying
080410025021,1,0.36,0.45,0.46,0.54,0.36,0.027,FALSE,0,Not Qualifying
080410025022,1,0.53,0.5,0.33,0.67,0.67,0.117,FALSE,0,Not Qualifying
080410025023,1,0.79,0.9,0.03,0.97,0.94,0.952,FALSE,0,Qualifying
080410025024,1,0.77,0.46,0.48,0.52,0.51,0.067,FALSE,0,Not Qualifying
080410027002,1,0.9,0.52,0.21,0.79,0.94,0.972,TRUE,1,Qualifying
080410027003,1,0.84,0.47,0.15,0.85,0.71,0.599,TRUE,1,Qualifying
080410028011,1,0.91,0.93,0.02,0.98,0.99,0.968,TRUE,1,Qualifying
080410028012,1,0.77,0.99,0.07,0.93,0.87,0.665,TRUE,1,Qualifying
080410028021,1,0.72,0.82,0.14,0.86,0.77,0.671,TRUE,1,Qualifying
080410028022,1,0.7,0,0.27,0.73,0.81,0.783,TRUE,1,Qualifying
080410028023,1,0.4,0.96,0.3,0.7,0.74,0.474,TRUE,1,Qualifying
080410028024,1,0.84,0.8,0.35,0.65,0.79,0.696,TRUE,1,Qualifying
080410029011,1,0.53,0.94,0.13,0.87,0.79,0.777,TRUE,1,Qualifying
080410029012,1,0.79,0.95,0.15,0.85,0.88,0.807,TRUE,1,Qualifying
080410029013,1,0.95,0.84,0.23,0.77,0.88,0.092,TRUE,1,Qualifying
080410029014,1,0.97,1,0.11,0.89,0.95,0.795,TRUE,1,Qualifying
080410029021,1,0.62,0.58,0.27,0.73,0.79,0.785,TRUE,1,Qualifying
080410029022,1,0.24,0,0.15,0.85,0.83,0.997,TRUE,1,Qualifying
080410030011,1,0.31,0,0.26,0.74,0.44,0.351,TRUE,0,Qualifying
080410030012,1,0.92,0,0.33,0.67,0.65,0.526,FALSE,0,Not Qualifying
080410030021,1,0.73,0.96,0.31,0.69,0.56,0.352,TRUE,0,Qualifying
080410030022,1,0.96,0.84,0.21,0.79,0.91,0.678,FALSE,0,Qualifying
080410031001,1,0.43,0.54,0.26,0.74,0.63,0.446,FALSE,0,Not Qualifying
080410031002,1,0.14,0.6,0.5,0.5,0.3,0.058,FALSE,0,Not Qualifying
080410031003,1,0.44,0.56,0.73,0.27,0.21,0.042,FALSE,0,Not Qualifying
080410031004,1,0.22,0,0.95,0.05,0.02,0.001,FALSE,0,Not Qualifying
080410031005,1,0,0,0.8,0.2,0.15,0.02,FALSE,0,Not Qualifying
080410031006,1,0.08,0.93,0.98,0.02,0.41,0.066,FALSE,0,Not Qualifying
080410033031,1,0.35,0.28,0.25,0.75,0.34,0.001,TRUE,0,Qualifying
080410033032,1,0,0.95,0.4,0.6,0.47,0.109,FALSE,0,Not Qualifying
080410033033,1,0.62,0,0.16,0.84,0.59,0.131,TRUE,0,Qualifying
080410033034,1,0.7,0.94,0.09,0.91,0.67,0.667,TRUE,0,Qualifying
080410033051,1,0.09,0.59,0.97,0.03,0.09,0,FALSE,0,Not Qualifying
080410033052,1,0.17,0.25,0.85,0.15,0.18,0,FALSE,0,Not Qualifying
080410033053,1,0.26,0,0.76,0.24,0.19,0.012,FALSE,0,Not Qualifying
080410033054,1,0,0,0.38,0.62,0.24,0.007,FALSE,0,Not Qualifying
080410033061,1,0.2,0.85,0.92,0.08,0.16,0.041,FALSE,0,Not Qualifying
080410033062,1,0.67,0.84,0.12,0.88,0.59,0.017,FALSE,0,Not Qualifying
080410033063,1,0.29,0.33,0.86,0.14,0.7,0,FALSE,0,Not Qualifying
080410033071,1,0.59,0,0.62,0.38,0.17,0.192,FALSE,0,Not Qualifying
080410033072,1,0.75,0.54,0.43,0.57,0.64,0.167,FALSE,0,Not Qualifying
080410033073,1,0.65,0.44,0.46,0.54,0.52,0.06,FALSE,0,Not Qualifying
080410033081,1,0.93,0,0.11,0.89,0.77,0.661,TRUE,0,Qualifying
080410033082,1,0.51,0.92,0.17,0.83,0.64,0.122,FALSE,0,Not Qualifying
080410033084,1,0.12,0.98,0.35,0.65,0.48,0.074,TRUE,0,Qualifying
080410034011,1,0.3,0.98,0.62,0.38,0.08,0.005,FALSE,0,Not Qualifying
080410034012,1,0.49,0,0.27,0.73,0.02,0.001,TRUE,0,Qualifying
080410034021,1,0.26,0.58,0.94,0.06,0.06,0,FALSE,0,Not Qualifying
080410037021,1,0.39,0.8,0.6,0.4,0.49,0.007,FALSE,0,Not Qualifying
080410037022,1,0.41,0.64,0.97,0.03,0.49,0,FALSE,0,Not Qualifying
080410037023,1,0.31,0,0.71,0.29,0.2,0.007,FALSE,0,Not Qualifying
080410037024,1,0,0.5,0.87,0.13,0.06,0,FALSE,0,Not Qualifying
080410037051,1,0.76,0.81,0.54,0.46,0.8,0.187,FALSE,0,Qualifying
080410037052,1,0.33,0.41,0.53,0.47,0.33,0.038,FALSE,0,Not Qualifying
080410037053,1,0.09,0.37,0.9,0.1,0.46,0,FALSE,0,Not Qualifying
080410037054,1,0,0,0.99,0.01,0.3,0.052,FALSE,0,Not Qualifying
080410037061,1,0.43,0.67,0.67,0.33,0.13,0,FALSE,0,Not Qualifying
080410037062,1,0.72,0.88,0.6,0.4,0.33,0.001,FALSE,0,Not Qualifying
080410037071,1,0.67,0.34,0.65,0.35,0.05,0,FALSE,0,Not Qualifying
080410037072,1,0.18,0.79,0.83,0.17,0.24,0.002,FALSE,0,Not Qualifying
080410037081,1,0.72,0,0.42,0.58,0.39,0.228,FALSE,0,Not Qualifying
080410037082,1,0.11,0.83,0.81,0.19,0.11,0,FALSE,0,Not Qualifying
080410037083,1,0.31,0.72,0.69,0.31,0.18,0.008,FALSE,0,Not Qualifying
080410037101,1,0,0.51,0.44,0.56,0.01,0,FALSE,0,Not Qualifying
080410037102,1,0.2,0.33,0.57,0.43,0.02,0,FALSE,0,Not Qualifying
080410037111,1,0.92,0.85,0.27,0.73,0.81,0.673,FALSE,0,Qualifying
080410037112,1,0.45,0.7,0.43,0.57,0.15,0.014,FALSE,0,Not Qualifying
080410037121,1,0.1,0.4,0.41,0.59,0.34,0.002,FALSE,0,Not Qualifying
080410037122,1,0.3,0.44,0.69,0.31,0.25,0,FALSE,0,Not Qualifying
080410037131,1,0.16,0.41,0.8,0.2,0.24,0.002,FALSE,0,Not Qualifying
080410037132,1,0.25,0.8,0.71,0.29,0.38,0,FALSE,0,Not Qualifying
080410037133,1,0.79,0,0.75,0.25,0.55,0.08,FALSE,0,Not Qualifying
080410038011,1,0.79,0.62,0.54,0.46,0.5,0.58,TRUE,0,Qualifying
080410038012,1,0.78,0.9,0.35,0.65,0.63,0.153,TRUE,0,Qualifying
080410038022,1,1,0,0.43,0.57,0.74,0.007,FALSE,0,Not Qualifying
080410039051,1,0.73,0.86,0.62,0.38,0.66,0.104,FALSE,0,Not Qualifying
080410039052,1,0.46,0.4,0.47,0.53,0.15,0,FALSE,0,Not Qualifying
080410039053,1,0.61,0.44,0.43,0.57,0.39,0.292,FALSE,0,Not Qualifying
080410039061,1,0.58,0.51,0.37,0.63,0.44,0.164,FALSE,0,Not Qualifying
080410039062,1,0.41,0.49,0.61,0.39,0.2,0.014,FALSE,0,Not Qualifying
080410039063,1,0.24,0.93,0.79,0.21,0.29,0.019,FALSE,0,Not Qualifying
080410039064,1,0.24,0.58,0.7,0.3,0.01,0.002,FALSE,0,Not Qualifying
080410039101,1,0.53,0.37,0.4,0.6,0.55,0.022,FALSE,0,Not Qualifying
080410039102,1,0.66,0.61,0.2,0.8,0.48,0.071,FALSE,0,Not Qualifying
080410039111,1,0.42,0,0.82,0.18,0.19,0.172,FALSE,0,Not Qualifying
080410039112,1,0,0.72,0.83,0.17,0.14,0.016,FALSE,0,Not Qualifying
080410039113,1,0.23,0.9,0.55,0.45,0.49,0.147,FALSE,0,Not Qualifying
080410039114,1,0.71,0.42,0.1,0.9,0.63,0.169,FALSE,0,Not Qualifying
080410039121,1,0.38,0.35,0.79,0.21,0.48,0.08,FALSE,0,Not Qualifying
080410039122,1,0.24,0.85,0.77,0.23,0.28,0,FALSE,0,Not Qualifying
080410039123,1,0.16,0.45,0.77,0.23,0.4,0.039,FALSE,0,Not Qualifying
080410039131,1,0.17,0.44,0.87,0.13,0.13,0,FALSE,0,Not Qualifying
080410039141,1,0.55,0.42,0.94,0.06,0.28,0.023,FALSE,0,Not Qualifying
080410039142,1,0,0.77,0.93,0.07,0.21,0,FALSE,0,Not Qualifying
080410039143,1,0,0.36,0.94,0.06,0.06,0,FALSE,0,Not Qualifying
080410040081,1,0.13,0.84,0.54,0.46,0.55,0.022,TRUE,0,Qualifying
080410040082,1,0,0.9,0.67,0.33,0.32,0.013,TRUE,0,Qualifying
080410040091,1,0.67,0.87,0.14,0.86,0.78,0.486,TRUE,1,Qualifying
080410041001,1,0.65,0.71,0.41,0.59,0.4,0.038,FALSE,0,Not Qualifying
080410041002,1,0.41,0.84,0.75,0.25,0.41,0.068,FALSE,0,Not Qualifying
080410041003,1,0.8,0.77,0.2,0.8,0.69,0.201,TRUE,0,Qualifying
080410042001,1,0.61,0.29,0.31,0.69,0.8,0.48,FALSE,0,Qualifying
080410042002,1,0.43,0.27,0.45,0.55,0.76,0.113,FALSE,0,Qualifying
080410042003,1,0.52,0.45,0.25,0.75,0.49,0.068,FALSE,0,Not Qualifying
080410043001,1,0.22,0.5,0.63,0.37,0.33,0.011,FALSE,0,Not Qualifying
080410043002,1,0.14,0.61,0.36,0.64,0.52,0.008,FALSE,0,Not Qualifying
080410043003,1,0.3,0.93,0.7,0.3,0.51,0.033,TRUE,0,Qualifying
080410043004,1,0.98,0,0.55,0.45,0.52,0.337,TRUE,0,Qualifying
080410044021,1,0,0,0.86,0.14,0.12,0.648,TRUE,0,Qualifying
080410044022,1,0,0,0.86,0.14,0.08,0.083,TRUE,0,Qualifying
080410044023,1,0,0,0.86,0.14,0,0,FALSE,0,Not Qualifying
080410044031,1,0.42,0,0.46,0.54,0.71,0.117,TRUE,1,Qualifying
080410044041,1,0.38,0.89,0.51,0.49,0.53,0.039,TRUE,1,Qualifying
080410044042,1,0.64,0.34,0.28,0.72,0.69,0.304,TRUE,1,Qualifying
080410044051,1,0.85,0,0.07,0.93,0.64,0.556,TRUE,1,Qualifying
080410044052,1,0.41,0,0.23,0.77,0.62,0.358,TRUE,1,Qualifying
080410044053,1,0,0,0.12,0.88,0.58,0.422,TRUE,1,Qualifying
080410044061,1,0.84,0,0.1,0.9,0.83,0.754,TRUE,1,Qualifying
080410044062,1,0.83,0.53,0.18,0.82,0.93,0.668,TRUE,1,Qualifying
080410045011,1,1,0.99,0.03,0.97,1,0.955,TRUE,1,Qualifying
080410045012,1,0.56,0.82,0.23,0.77,0.86,0.558,TRUE,1,Qualifying
080410045013,1,0.63,0.38,0.18,0.82,0.8,0.562,TRUE,1,Qualifying
080410045021,1,0.52,0.71,0.35,0.65,0.34,0.036,FALSE,0,Not Qualifying
080410045022,1,0.25,0.79,0.65,0.35,0.41,0.016,FALSE,0,Not Qualifying
080410045023,1,0.72,0.72,0.57,0.43,0.58,0.103,FALSE,0,Not Qualifying
080410045061,1,0.86,0.98,0.19,0.81,0.84,0.841,TRUE,1,Qualifying
080410045062,1,0.23,0.75,0.67,0.33,0.92,0.954,TRUE,1,Qualifying
080410045063,1,0.22,0.86,0.37,0.63,0.51,0.122,TRUE,1,Qualifying
080410045064,1,0.7,0.93,0.33,0.67,0.66,0.293,TRUE,1,Qualifying
080410045071,1,0.34,0.62,0.37,0.63,0.75,0.062,TRUE,1,Qualifying
080410045072,1,0.53,0,0.29,0.71,0.75,0.749,TRUE,1,Qualifying
080410045073,1,0.94,1,0.43,0.57,0.8,0.636,TRUE,1,Qualifying
080410045121,1,0.54,0,0.57,0.43,0.36,0.105,TRUE,1,Qualifying
080410045122,1,0.39,0.34,0.19,0.81,0.45,0.011,TRUE,1,Qualifying
080410045131,1,0.95,0,0.06,0.94,0.85,0.98,TRUE,1,Qualifying
080410045132,1,0.72,0.95,0.12,0.88,0.79,0.368,TRUE,1,Qualifying
080410045133,1,0,0,0.02,0.98,0.83,0.459,TRUE,1,Qualifying
080410045141,1,0.6,0.63,0.48,0.52,0.69,0.344,TRUE,0,Qualifying
080410045142,1,0.3,0.49,0.33,0.67,0.58,0.015,TRUE,0,Qualifying
080410045151,1,0.4,0.41,0.8,0.2,0.49,0,TRUE,0,Qualifying
080410045152,1,0.42,0.81,0.69,0.31,0.64,0.075,TRUE,0,Qualifying
080410045161,1,0.64,0.52,0.52,0.48,0.45,0.23,FALSE,0,Not Qualifying
080410045162,1,0.52,0.88,0.05,0.95,0.84,0.463,FALSE,0,Qualifying
080410045171,1,0.53,0.86,0.68,0.32,0.56,0.271,TRUE,0,Qualifying
080410045172,1,0.77,0,0.49,0.51,0.79,0.364,FALSE,0,Qualifying
080410045173,1,0,0.91,0.69,0.31,0.43,0.053,TRUE,0,Qualifying
080410045174,1,0.48,0.91,0.32,0.68,0.37,0.052,TRUE,0,Qualifying
080410045181,1,0,0.63,0.85,0.15,0.37,0.005,TRUE,0,Qualifying
080410045182,1,0.13,0.25,0.53,0.47,0.5,0.003,TRUE,0,Qualifying
080410045183,1,0.4,0.54,0.69,0.31,0.44,0.197,TRUE,0,Qualifying
080410045191,1,0.91,0.76,0.36,0.64,0.85,0.648,TRUE,0,Qualifying
080410045192,1,0,0.98,0.54,0.46,0.56,0.187,TRUE,0,Qualifying
080410045193,1,0.27,0.67,0.64,0.36,0.68,0.634,TRUE,0,Qualifying
080410045194,1,0.89,0.99,0.56,0.44,0.9,0.743,TRUE,0,Qualifying
080410045201,1,0.1,0,0.34,0.66,0.24,0.132,FALSE,0,Not Qualifying
080410045202,1,0.14,0.48,0.52,0.48,0.53,0.07,TRUE,0,Qualifying
080410046011,1,0.47,0.74,0.51,0.49,0.53,0.017,FALSE,0,Not Qualifying
